1.,Sheepy: A Short Adventure,https://steamdb.info/app/1568400/,95.86%,"5,007",358
2.,The WereCleaner,https://steamdb.info/app/2795000/,95.76%,"2,355",193
3.,Balatro,https://steamdb.info/app/2379780/,95.48%,"50,387","37,977"
4.,20 Small Mazes,https://steamdb.info/app/2570630/,95.09%,708,"1,070"
5.,The Hungry Lamb: Traveling in the Late Ming Dynasty,https://steamdb.info/app/2593370/,94.96%,"35,366","5,093"
6.,"Please, Touch The Artwork 2",https://steamdb.info/app/2600140/,94.95%,"1,262",365
7.,Paper Lily - Chapter 1,https://steamdb.info/app/2220360/,94.91%,"6,410",402
8.,I Wani Hug that Gator!,https://steamdb.info/app/1895350/,94.87%,"5,918",759
9.,Murders on the Yangtze River,https://steamdb.info/app/1746030/,94.77%,"17,644","4,964"
10.,Crow Country,https://steamdb.info/app/1996010/,94.20%,"14,617",836
11.,Summer Clover,https://steamdb.info/app/2458860/,94.17%,"17,447","5,199"
12.,The Planet Crafter,https://steamdb.info/app/1284190/,94.14%,"140,794","28,416"
13.,Psychopomp,https://steamdb.info/app/2771670/,94.05%,"1,956",65
14.,ENDER MAGNOLIA: Bloom in the Mist,https://steamdb.info/app/2725260/,94.01%,"19,683","2,721"
15.,Fallen Aces,https://steamdb.info/app/1411910/,93.99%,"22,301","1,349"
16.,Minami Lane,https://steamdb.info/app/2678990/,93.84%,"8,076",503
17.,DORONKO WANKO,https://steamdb.info/app/2512840/,93.84%,"2,433",537
18.,Felvidek,https://steamdb.info/app/2299900/,93.81%,"9,855",112
19.,Nightmare Kart,https://steamdb.info/app/2930160/,93.79%,"9,882","1,332"
20.,MULLET MADJACK,https://steamdb.info/app/2111190/,93.78%,"21,866",808
21.,It Takes Two Friend's Pass,https://steamdb.info/app/2995920/,93.76%,—,—
22.,Rabbit and Steel,https://steamdb.info/app/2132850/,93.72%,"18,929","5,446"
23.,Until Then,https://steamdb.info/app/1574820/,93.66%,"11,036",446
24.,买个可乐饼吧！ - Buy a Croquette!,https://steamdb.info/app/2167960/,93.65%,"1,288",313
25.,Minishoot' Adventures,https://steamdb.info/app/1634860/,93.61%,"7,284","1,367"
26.,Spirit City: Lofi Sessions,https://steamdb.info/app/2113850/,93.54%,"17,948","4,212"
27.,Touhou Hero of Ice Fairy,https://steamdb.info/app/1955830/,93.50%,"9,133","1,168"
28.,No Case Should Remain Unsolved,https://steamdb.info/app/2676840/,93.50%,"5,949",594
29.,Abiotic Factor,https://steamdb.info/app/427410/,93.49%,"66,956","21,753"
30.,Rusty's Retirement,https://steamdb.info/app/2666510/,93.47%,"20,387","20,876"
31.,Living With Sister: Monochrome Fantasy,https://steamdb.info/app/2429860/,93.45%,"30,182","5,044"
32.,Winter Memories,https://steamdb.info/app/2495450/,93.43%,"37,593","12,403"
33.,Goat Simulator 3,https://steamdb.info/app/850190/,93.35%,"17,464","2,431"
34.,A Tower Full of Cats,https://steamdb.info/app/2179170/,93.33%,"1,716",452
35.,ANIMAL WELL,https://steamdb.info/app/813230/,93.32%,"39,367","8,133"
36.,Portal: Revolution,https://steamdb.info/app/601360/,93.31%,"23,531","7,483"
37.,100 Ninja Cats,https://steamdb.info/app/2776810/,93.28%,"1,550","1,255"
38.,Cureocity,https://steamdb.info/app/2612680/,93.19%,"1,950",534
39.,Indigo Park: Chapter 1,https://steamdb.info/app/2504480/,93.18%,"15,059","2,030"
40.,Anomaly Agent,https://steamdb.info/app/2378620/,93.12%,"16,909","1,724"
41.,Content Warning,https://steamdb.info/app/2881650/,93.11%,"74,835","204,439"
42.,我的小鲨鱼,https://steamdb.info/app/2758540/,93.09%,"5,438","1,551"
43.,NUKITASHI 2,https://steamdb.info/app/2614070/,93.08%,"5,093","1,252"
44.,Buckshot Roulette,https://steamdb.info/app/2835570/,92.93%,"40,452","9,067"
45.,Rooftops & Alleys: The Parkour Game,https://steamdb.info/app/2703850/,92.92%,"18,952","1,425"
46.,100 Capitalist Cats,https://steamdb.info/app/2743080/,92.86%,"1,285","2,313"
47.,Path of Achra,https://steamdb.info/app/2128270/,92.81%,"3,543",383
48.,Palworld,https://steamdb.info/app/1623730/,92.79%,"550,554","2,101,867"
49.,Snufkin: Melody of Moominvalley,https://steamdb.info/app/1808680/,92.79%,"17,652","1,125"
50.,Hades II,https://steamdb.info/app/1145350/,92.77%,"214,904","103,567"
51.,Dog Brew,https://steamdb.info/app/2883280/,92.64%,"2,103",436
52.,Nine Sols,https://steamdb.info/app/1809540/,92.61%,"45,372","6,568"
53.,last seen online,https://steamdb.info/app/2824230/,92.55%,317,35
54.,Persona 3 Reload,https://steamdb.info/app/2161700/,92.54%,"77,760","45,002"
55.,Angel at Dusk,https://steamdb.info/app/1405500/,92.54%,"4,711",318
56.,Crime Scene Cleaner: Prologue,https://steamdb.info/app/2540100/,92.50%,"5,039","3,651"
57.,"Knowledge, or know Lady",https://steamdb.info/app/2786680/,92.42%,"48,412","15,030"
58.,Another Crab's Treasure,https://steamdb.info/app/1887840/,92.33%,"37,719","4,715"
59.,Illusion Carnival,https://steamdb.info/app/2796340/,92.24%,"3,202",205
60.,UNDERDOGS,https://steamdb.info/app/2441700/,92.18%,"6,427",198
61.,The Powder Toy,https://steamdb.info/app/1148350/,92.16%,"1,193",430
62.,"Little Kitty, Big City",https://steamdb.info/app/1177980/,92.15%,"52,883","3,028"
63.,Yellow Taxi Goes Vroom,https://steamdb.info/app/2011780/,92.15%,"2,534",137
64.,Shin Megami Tensei V: Vengeance,https://steamdb.info/app/1875830/,92.14%,"30,180","21,749"
65.,Bagel Love Story,https://steamdb.info/app/2798600/,92.02%,"1,032",318
66.,Arctic Eggs,https://steamdb.info/app/2763670/,91.99%,"2,858",133
67.,BlazBlue Entropy Effect - Rachel Character Pack,https://steamdb.info/app/3085820/,91.99%,—,—
68.,BlazBlue Entropy Effect,https://steamdb.info/app/2273430/,91.93%,"53,571","6,956"
69.,Empires of the Undergrowth,https://steamdb.info/app/463530/,91.93%,"76,422","6,367"
70.,100 March Cats,https://steamdb.info/app/2845260/,91.78%,"1,160",805
71.,100 Funny Cats,https://steamdb.info/app/2881230/,91.77%,"1,122","1,884"
72.,Kukoro: Stream chat games,https://steamdb.info/app/1166990/,91.77%,"2,531",101
73.,DEVIL BLADE REBOOT,https://steamdb.info/app/2882440/,91.75%,"2,191",202
74.,Laughing to Die,https://steamdb.info/app/2182400/,91.72%,"3,153",484
75.,NIGHT-RUNNERS™ PROLOGUE,https://steamdb.info/app/2707900/,91.67%,"16,941","2,428"
76.,The Outlast Trials,https://steamdb.info/app/1304930/,91.66%,"164,515","36,689"
77.,Windowkill,https://steamdb.info/app/2726450/,91.66%,"4,526",382
78.,Supermarket Simulator,https://steamdb.info/app/2670630/,91.61%,"87,504","51,363"
79.,Scroll Of Taiwu - 新衣贺春,https://steamdb.info/app/2764960/,91.57%,—,—
80.,Duck Detective: The Secret Salami,https://steamdb.info/app/2637990/,91.55%,"9,706",456
