1.,Portal 2,https://steamdb.info/app/620/,"396,295","5,217","401,512",97.70%
3.,People Playground,https://steamdb.info/app/1118200/,"249,858","3,463","253,321",97.48%
2.,Stardew Valley,https://steamdb.info/app/413150/,"726,574","12,533","739,107",97.48%
4.,Vampire Survivors,https://steamdb.info/app/1794680/,"229,438","3,449","232,887",97.34%
5.,Hades,https://steamdb.info/app/1145360/,"260,953","4,447","265,400",97.20%
6.,Portal,https://steamdb.info/app/400/,"159,603","2,480","162,083",97.16%
7.,HoloCure - Save the Fans!,https://steamdb.info/app/2420510/,"30,162",217,"30,379",97.08%
8.,Terraria,https://steamdb.info/app/105600/,"1,282,746","31,544","1,314,290",96.91%
9.,RimWorld,https://steamdb.info/app/294100/,"187,113","3,813","190,926",96.77%
10.,Half-Life: Alyx,https://steamdb.info/app/546560/,"88,484","1,510","89,994",96.76%
11.,Left 4 Dead 2,https://steamdb.info/app/550/,"854,180","21,793","875,973",96.74%
12.,The Henry Stickmin Collection,https://steamdb.info/app/1089980/,"44,814",616,"45,430",96.72%
14.,Senren＊Banka,https://steamdb.info/app/1144400/,"24,008",230,"24,238",96.70%
13.,Pizza Tower,https://steamdb.info/app/2231450/,"59,049",917,"59,966",96.70%
15.,A Short Hike,https://steamdb.info/app/1055540/,"16,746",129,"16,875",96.61%
16.,Euro Truck Simulator 2,https://steamdb.info/app/227300/,"765,211","20,524","785,735",96.59%
17.,Slay the Spire,https://steamdb.info/app/646570/,"157,626","3,492","161,118",96.54%
18.,Slime Rancher,https://steamdb.info/app/433340/,"120,422","2,555","122,977",96.52%
19.,ULTRAKILL,https://steamdb.info/app/1229490/,"118,831","2,554","121,385",96.48%
22.,Totally Accurate Battle Simulator,https://steamdb.info/app/508440/,"122,985","2,708","125,693",96.45%
21.,Mount & Blade: Warband,https://steamdb.info/app/48700/,"158,225","3,655","161,880",96.45%
20.,The Binding of Isaac: Rebirth,https://steamdb.info/app/250900/,"287,675","7,317","294,992",96.45%
23.,Lethal Company,https://steamdb.info/app/1966720/,"405,926","10,921","416,847",96.42%
24.,Cats Hidden in Paris,https://steamdb.info/app/2313250/,"15,913",154,"16,067",96.38%
28.,OneShot,https://steamdb.info/app/420530/,"45,129",789,"45,918",96.37%
27.,Katana ZERO,https://steamdb.info/app/460950/,"65,192","1,283","66,475",96.37%
26.,Helltaker,https://steamdb.info/app/1289310/,"116,882","2,643","119,525",96.37%
25.,Half-Life 2,https://steamdb.info/app/220/,"192,164","4,753","196,917",96.37%
29.,Cats Hidden in Jingle Jam,https://steamdb.info/app/2608050/,"8,984",40,"9,024",96.36%
