1.,Sheepy: A Short Adventure,https://steamdb.info/app/1568400/,95.88%,"4,988",358
2.,The WereCleaner,https://steamdb.info/app/2795000/,95.74%,"2,334",193
3.,Balatro,https://steamdb.info/app/2379780/,95.48%,"50,310","37,977"
4.,20 Small Mazes,https://steamdb.info/app/2570630/,95.07%,704,"1,070"
5.,The Hungry Lamb: Traveling in the Late Ming Dynasty,https://steamdb.info/app/2593370/,94.94%,"35,018","5,093"
6.,"Please, Touch The Artwork 2",https://steamdb.info/app/2600140/,94.94%,"1,256",365
7.,Paper Lily - Chapter 1,https://steamdb.info/app/2220360/,94.90%,"6,389",402
8.,I Wani Hug that Gator!,https://steamdb.info/app/1895350/,94.86%,"5,911",759
9.,Murders on the Yangtze River,https://steamdb.info/app/1746030/,94.76%,"17,599","4,964"
10.,Summer Clover,https://steamdb.info/app/2458860/,94.22%,"17,169","5,199"
11.,Crow Country,https://steamdb.info/app/1996010/,94.18%,"14,568",836
12.,The Planet Crafter,https://steamdb.info/app/1284190/,94.14%,"140,685","28,416"
13.,Psychopomp,https://steamdb.info/app/2771670/,94.05%,"1,937",65
14.,ENDER MAGNOLIA: Bloom in the Mist,https://steamdb.info/app/2725260/,94.00%,"19,610","2,721"
15.,Fallen Aces,https://steamdb.info/app/1411910/,93.95%,"22,185","1,349"
16.,DORONKO WANKO,https://steamdb.info/app/2512840/,93.82%,"2,421",537
17.,Nightmare Kart,https://steamdb.info/app/2930160/,93.80%,"9,865","1,332"
18.,Minami Lane,https://steamdb.info/app/2678990/,93.80%,"8,031",503
19.,Felvidek,https://steamdb.info/app/2299900/,93.80%,"9,820",112
20.,MULLET MADJACK,https://steamdb.info/app/2111190/,93.79%,"21,821",808
21.,It Takes Two Friend's Pass,https://steamdb.info/app/2995920/,93.76%,—,—
22.,Rabbit and Steel,https://steamdb.info/app/2132850/,93.71%,"18,861","5,446"
23.,买个可乐饼吧！ - Buy a Croquette!,https://steamdb.info/app/2167960/,93.69%,"1,275",313
24.,Until Then,https://steamdb.info/app/1574820/,93.62%,"10,935",446
25.,Minishoot' Adventures,https://steamdb.info/app/1634860/,93.61%,"7,274","1,367"
26.,Spirit City: Lofi Sessions,https://steamdb.info/app/2113850/,93.52%,"17,843","4,212"
27.,Touhou Hero of Ice Fairy,https://steamdb.info/app/1955830/,93.51%,"9,117","1,168"
28.,No Case Should Remain Unsolved,https://steamdb.info/app/2676840/,93.51%,"5,938",594
29.,Abiotic Factor,https://steamdb.info/app/427410/,93.46%,"66,775","21,753"
30.,Rusty's Retirement,https://steamdb.info/app/2666510/,93.46%,"20,328","20,876"
31.,Living With Sister: Monochrome Fantasy,https://steamdb.info/app/2429860/,93.44%,"30,016","5,044"
32.,Winter Memories,https://steamdb.info/app/2495450/,93.42%,"37,518","12,403"
33.,Goat Simulator 3,https://steamdb.info/app/850190/,93.35%,"17,439","2,431"
34.,ANIMAL WELL,https://steamdb.info/app/813230/,93.32%,"39,279","8,133"
35.,Portal: Revolution,https://steamdb.info/app/601360/,93.31%,"23,507","7,483"
36.,A Tower Full of Cats,https://steamdb.info/app/2179170/,93.31%,"1,711",452
37.,100 Ninja Cats,https://steamdb.info/app/2776810/,93.26%,"1,550","1,255"
38.,Indigo Park: Chapter 1,https://steamdb.info/app/2504480/,93.18%,"14,964","2,030"
39.,Cureocity,https://steamdb.info/app/2612680/,93.18%,"1,939",534
40.,Anomaly Agent,https://steamdb.info/app/2378620/,93.13%,"16,906","1,724"
41.,Content Warning,https://steamdb.info/app/2881650/,93.10%,"74,616","204,439"
42.,我的小鲨鱼,https://steamdb.info/app/2758540/,93.08%,"5,434","1,551"
43.,NUKITASHI 2,https://steamdb.info/app/2614070/,93.08%,"5,089","1,252"
44.,Buckshot Roulette,https://steamdb.info/app/2835570/,92.94%,"40,333","9,067"
45.,Rooftops & Alleys: The Parkour Game,https://steamdb.info/app/2703850/,92.86%,"18,872","1,425"
46.,100 Capitalist Cats,https://steamdb.info/app/2743080/,92.81%,"1,285","2,313"
47.,Palworld,https://steamdb.info/app/1623730/,92.79%,"550,245","2,101,867"
48.,Snufkin: Melody of Moominvalley,https://steamdb.info/app/1808680/,92.79%,"17,636","1,125"
49.,Path of Achra,https://steamdb.info/app/2128270/,92.79%,"3,532",383
50.,Hades II,https://steamdb.info/app/1145350/,92.75%,"214,651","103,567"
51.,Nine Sols,https://steamdb.info/app/1809540/,92.64%,"44,975","6,568"
52.,Dog Brew,https://steamdb.info/app/2883280/,92.64%,"2,101",436
53.,Crime Scene Cleaner: Prologue,https://steamdb.info/app/2540100/,92.56%,"5,002","3,651"
54.,Persona 3 Reload,https://steamdb.info/app/2161700/,92.53%,"77,671","45,002"
55.,Angel at Dusk,https://steamdb.info/app/1405500/,92.53%,"4,708",318
56.,last seen online,https://steamdb.info/app/2824230/,92.52%,316,35
57.,"Knowledge, or know Lady",https://steamdb.info/app/2786680/,92.45%,"48,305","15,030"
58.,Another Crab's Treasure,https://steamdb.info/app/1887840/,92.33%,"37,592","4,715"
59.,UNDERDOGS,https://steamdb.info/app/2441700/,92.18%,"6,424",198
60.,"Little Kitty, Big City",https://steamdb.info/app/1177980/,92.15%,"52,726","3,028"
61.,Shin Megami Tensei V: Vengeance,https://steamdb.info/app/1875830/,92.14%,"30,053","21,749"
62.,Yellow Taxi Goes Vroom,https://steamdb.info/app/2011780/,92.13%,"2,524",137
63.,Illusion Carnival,https://steamdb.info/app/2796340/,92.08%,"3,111",205
64.,The Powder Toy,https://steamdb.info/app/1148350/,92.08%,"1,188",430
65.,Bagel Love Story,https://steamdb.info/app/2798600/,92.00%,"1,029",318
66.,Empires of the Undergrowth,https://steamdb.info/app/463530/,91.94%,"76,318","6,367"
67.,Arctic Eggs,https://steamdb.info/app/2763670/,91.94%,"2,853",133
68.,BlazBlue Entropy Effect,https://steamdb.info/app/2273430/,91.89%,"53,356","6,956"
69.,100 March Cats,https://steamdb.info/app/2845260/,91.77%,"1,157",805
70.,Kukoro: Stream chat games,https://steamdb.info/app/1166990/,91.77%,"2,526",101
71.,100 Funny Cats,https://steamdb.info/app/2881230/,91.73%,"1,122","1,884"
72.,DEVIL BLADE REBOOT,https://steamdb.info/app/2882440/,91.73%,"2,185",202
73.,Laughing to Die,https://steamdb.info/app/2182400/,91.71%,"3,142",484
74.,NIGHT-RUNNERS™ PROLOGUE,https://steamdb.info/app/2707900/,91.69%,"16,860","2,428"
75.,The Outlast Trials,https://steamdb.info/app/1304930/,91.65%,"164,434","36,689"
76.,Windowkill,https://steamdb.info/app/2726450/,91.65%,"4,521",382
77.,Dystopika,https://steamdb.info/app/2379910/,91.60%,"11,983",258
78.,Supermarket Simulator,https://steamdb.info/app/2670630/,91.59%,"87,191","51,363"
79.,News Tower,https://steamdb.info/app/1649950/,91.57%,"15,369","1,156"
80.,Duck Detective: The Secret Salami,https://steamdb.info/app/2637990/,91.56%,"9,681",456
81.,Scroll Of Taiwu - 新衣贺春,https://steamdb.info/app/2764960/,91.56%,—,—
82.,BoardLand,https://steamdb.info/app/2735620/,91.54%,674,223
83.,Slice & Dice,https://steamdb.info/app/1775490/,91.52%,"7,036","1,624"
84.,Leap Year,https://steamdb.info/app/2951770/,91.52%,668,128
85.,Ale & Tale Tavern: First Pints,https://steamdb.info/app/2870840/,91.42%,"7,577","1,311"
86.,1000xRESIST,https://steamdb.info/app/1675830/,91.32%,"6,012",107
87.,BlazBlue Entropy Effect - Rachel Character Pack,https://steamdb.info/app/3085820/,91.29%,—,—
88.,Legend of Mortal Soundtrack,https://steamdb.info/app/2983230/,91.23%,—,—
89.,project canvas 〜ヰ世界情緒育成計画〜,https://steamdb.info/app/2872930/,91.21%,843,431
90.,垃圾桶军团,https://steamdb.info/app/2690970/,91.19%,"2,474",606
91.,Dünnes Eis - Das Spiel zum Song,https://steamdb.info/app/2961990/,91.14%,550,75
92.,[Nightmare Files] Clap Clap,https://steamdb.info/app/2933290/,91.11%,707,171
93.,Nothing,https://steamdb.info/app/2696480/,91.08%,"2,006",694
94.,彼方的她-Aliya,https://steamdb.info/app/2704110/,91.08%,636,62
95.,Dune: Imperium,https://steamdb.info/app/1689500/,91.06%,"15,096",900
96.,4D Golf,https://steamdb.info/app/2147950/,91.06%,"2,259",199
97.,Cats and Seek : Kyoto,https://steamdb.info/app/2845320/,91.04%,631,264
98.,SKALD: Against the Black Priory,https://steamdb.info/app/1069160/,91.01%,"16,496","1,347"
99.,Aurora Hills: Chapter 1,https://steamdb.info/app/2762230/,91.00%,"1,272",154
100.,Black Gunner Wukong,https://steamdb.info/app/2270750/,90.96%,868,189
101.,突然＊恋人,https://steamdb.info/app/2510810/,90.94%,"2,191",355
102.,ROBOBEAT,https://steamdb.info/app/1456760/,90.91%,"8,590",481
103.,Cookard,https://steamdb.info/app/2919650/,90.89%,810,210
104.,KUNKUN Defender,https://steamdb.info/app/2902540/,90.86%,962,477
105.,Reus 2,https://steamdb.info/app/1875060/,90.84%,"14,150","1,237"
106.,The Great Rebellion,https://steamdb.info/app/2732820/,90.82%,"2,258",85
107.,My succubus Kukula,https://steamdb.info/app/2848420/,90.79%,388,105
108.,Ancient Warfare 3,https://steamdb.info/app/758990/,90.76%,"5,153",180
109.,Cryptmaster,https://steamdb.info/app/1885110/,90.75%,"10,570",406
110.,Cats Hidden in China,https://steamdb.info/app/2608040/,90.72%,375,37
111.,Multi Turret Academy,https://steamdb.info/app/1869270/,90.71%,"3,999",170
112.,HIDDEN CATS: The last of cats,https://steamdb.info/app/2907010/,90.67%,260,51
113.,Our Adventurer Guild,https://steamdb.info/app/2026000/,90.65%,"3,818",434
114.,Shipwrecked 64,https://steamdb.info/app/2160220/,90.64%,"2,821",207
115.,Tiny Terry's Turbo Trip,https://steamdb.info/app/2238040/,90.54%,"2,777",162
116.,Deep Rock Galactic - Order of the Deep Pack,https://steamdb.info/app/2934390/,90.54%,—,—
