1.,Portal 2,https://steamdb.info/app/620/,"396,060","5,216","401,276",97.70%
3.,People Playground,https://steamdb.info/app/1118200/,"249,639","3,459","253,098",97.48%
2.,Stardew Valley,https://steamdb.info/app/413150/,"725,708","12,528","738,236",97.48%
4.,Vampire Survivors,https://steamdb.info/app/1794680/,"229,344","3,446","232,790",97.34%
5.,Hades,https://steamdb.info/app/1145360/,"260,826","4,445","265,271",97.20%
6.,Portal,https://steamdb.info/app/400/,"159,497","2,477","161,974",97.16%
7.,HoloCure - Save the Fans!,https://steamdb.info/app/2420510/,"30,153",215,"30,368",97.09%
8.,Terraria,https://steamdb.info/app/105600/,"1,282,028","31,517","1,313,545",96.92%
9.,RimWorld,https://steamdb.info/app/294100/,"186,978","3,814","190,792",96.77%
10.,Half-Life: Alyx,https://steamdb.info/app/546560/,"88,443","1,508","89,951",96.76%
11.,Left 4 Dead 2,https://steamdb.info/app/550/,"853,568","21,776","875,344",96.74%
12.,The Henry Stickmin Collection,https://steamdb.info/app/1089980/,"44,785",615,"45,400",96.72%
14.,Senren＊Banka,https://steamdb.info/app/1144400/,"23,939",229,"24,168",96.70%
13.,Pizza Tower,https://steamdb.info/app/2231450/,"59,001",917,"59,918",96.70%
15.,A Short Hike,https://steamdb.info/app/1055540/,"16,730",129,"16,859",96.61%
16.,Euro Truck Simulator 2,https://steamdb.info/app/227300/,"764,296","20,498","784,794",96.59%
17.,Slay the Spire,https://steamdb.info/app/646570/,"157,470","3,488","160,958",96.54%
18.,Slime Rancher,https://steamdb.info/app/433340/,"120,344","2,554","122,898",96.51%
19.,ULTRAKILL,https://steamdb.info/app/1229490/,"118,612","2,548","121,160",96.48%
22.,Totally Accurate Battle Simulator,https://steamdb.info/app/508440/,"122,870","2,705","125,575",96.45%
21.,Mount & Blade: Warband,https://steamdb.info/app/48700/,"158,184","3,652","161,836",96.45%
20.,The Binding of Isaac: Rebirth,https://steamdb.info/app/250900/,"287,456","7,314","294,770",96.45%
23.,Lethal Company,https://steamdb.info/app/1966720/,"405,475","10,894","416,369",96.42%
