1.,Portal 2,https://steamdb.info/app/620/,"396,175","5,220","401,395",97.70%
3.,People Playground,https://steamdb.info/app/1118200/,"249,756","3,464","253,220",97.48%
2.,Stardew Valley,https://steamdb.info/app/413150/,"725,838","12,528","738,366",97.48%
4.,Vampire Survivors,https://steamdb.info/app/1794680/,"229,381","3,447","232,828",97.34%
5.,Hades,https://steamdb.info/app/1145360/,"260,901","4,447","265,348",97.20%
6.,Portal,https://steamdb.info/app/400/,"159,547","2,479","162,026",97.16%
7.,HoloCure - Save the Fans!,https://steamdb.info/app/2420510/,"30,158",216,"30,374",97.08%
8.,Terraria,https://steamdb.info/app/105600/,"1,282,393","31,532","1,313,925",96.92%
10.,Half-Life: Alyx,https://steamdb.info/app/546560/,"88,465","1,508","89,973",96.77%
9.,RimWorld,https://steamdb.info/app/294100/,"187,034","3,814","190,848",96.77%
11.,Left 4 Dead 2,https://steamdb.info/app/550/,"853,887","21,787","875,674",96.74%
12.,The Henry Stickmin Collection,https://steamdb.info/app/1089980/,"44,797",615,"45,412",96.72%
14.,Senren＊Banka,https://steamdb.info/app/1144400/,"23,972",230,"24,202",96.70%
13.,Pizza Tower,https://steamdb.info/app/2231450/,"59,029",918,"59,947",96.70%
15.,A Short Hike,https://steamdb.info/app/1055540/,"16,741",129,"16,870",96.61%
16.,Euro Truck Simulator 2,https://steamdb.info/app/227300/,"764,648","20,511","785,159",96.59%
17.,Slay the Spire,https://steamdb.info/app/646570/,"157,546","3,488","161,034",96.54%
18.,Slime Rancher,https://steamdb.info/app/433340/,"120,374","2,555","122,929",96.51%
19.,ULTRAKILL,https://steamdb.info/app/1229490/,"118,707","2,549","121,256",96.49%
22.,Totally Accurate Battle Simulator,https://steamdb.info/app/508440/,"122,924","2,705","125,629",96.45%
21.,Mount & Blade: Warband,https://steamdb.info/app/48700/,"158,206","3,654","161,860",96.45%
20.,The Binding of Isaac: Rebirth,https://steamdb.info/app/250900/,"287,571","7,312","294,883",96.45%
